country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes,cleaning_notes,aggregation_role,dedup_notes,temporal_flag,qa_flags
Italy,1986,section_total,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,Totale del Ministero dell'università e della ricerca,Total of the Ministry of University and Research,0.0,lira,ITL,science_agency,include,1.0,1986 19860228_049_SO_014.pdf,415-426,gpt-4o-mini,extract,Total for the Ministry of University and Research,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",zero_or_negative
Italy,1986,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,CONTRIBUTO ALL'ISTITUTO NAZIONALE DI FISICA NUCLEARE,CONTRIBUTION TO THE NATIONAL INSTITUTE OF NUCLEAR PHYSICS,220000000.0,lira,ITL,science_agency,include,1.0,1986 19860228_049_SO_014.pdf,426,gpt-4o-mini,extract,Funding for the National Institute of Nuclear Physics,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,program_total,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,SPESE PER LA RICERCA SCIENTIFICA,EXPENSES FOR SCIENTIFIC RESEARCH,330000000.0,lira,ITL,direct_rd,include,1.0,1986 19860228_049_SO_014.pdf,426,gpt-4o-mini,extract,Specific programme for scientific research expenses,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,BORSE DI STUDIO PER LA FORMAZIONE DI CORSI DI DOTTORATO DI RICERCA,SCHOLARSHIPS FOR DOCTORAL RESEARCH TRAINING COURSES,500000000.0,lira,ITL,higher_education,include,1.0,1986 19860228_049_SO_014.pdf,426,gpt-4o-mini,extract,Funding for doctoral research training scholarships,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,SPESE PER LA RICERCA FINALEIZZATO ALLA RILEVAZIONE DEL LIVELLO DI PRESTAZIONE DEI PUBBLICI SERVIZI LOCALI,EXPENSES FOR RESEARCH AIMED AT MEASURING THE PERFORMANCE LEVEL OF LOCAL PUBLIC SERVICES,500000000.0,lira,ITL,direct_rd,include,1.0,1986 19860228_049_SO_014.pdf,445,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,"SPESE PER STUDI, PROGETTI, INDAGINI E RILEVAZIONI, NONCHE' PER INCARICHI E RICERCHE PER L'INDIRIZZO ED IL COORDINAMENTO DELL'ASSETTO DEL TERRITORIO NAZIONALE PER LA TUTELA PAESISTICA, AMBIENTALE ED ECOLOGICA","EXPENSES FOR STUDIES, PROJECTS, INVESTIGATIONS AND SURVEYS, AS WELL AS FOR ASSIGNMENTS AND RESEARCH FOR THE GUIDANCE AND COORDINATION OF THE NATIONAL TERRITORIAL SETTING FOR LANDSCAPE, ENVIRONMENTAL AND ECOLOGICAL PROTECTION",9500000000.0,lira,ITL,direct_rd,include,1.0,1986 19860228_049_SO_014.pdf,494,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,SPESE PER LA RICERCA SCIENTIFICA,EXPENSES FOR SCIENTIFIC RESEARCH,900000000.0,lira,ITL,direct_rd,include,1.0,1986 19860228_049_SO_014.pdf,498,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,section_total,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,Totale della Rubrica 1,Total of Section 1,8677456500.0,lira,ITL,science_agency,include,1.0,1986 19860228_049_SO_014.pdf,498,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,CONTRIBUTO A FAVORE DI ENTI ED ISTITUTI CHE SVOLGONO ATTIVITÀ SCIENTIFICA O SPERIMENTALE NEL CAMPO DELLE POSTE E DELLE TELECOMUNICAZIONI,CONTRIBUTION TO ENTITIES AND INSTITUTES ENGAGED IN SCIENTIFIC OR EXPERIMENTAL ACTIVITIES IN THE FIELD OF POST AND TELECOMMUNICATIONS,5000000000000.0,lira,ITL,rd_adjacent,include,0.9,1986 19860228_049_SO_014.pdf,589,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,ASSEGNAZIONE STRAORDINARIA PER IL POTENZIAMENTO E LO SVILUPPO DELL'ATTIVITA’ SCIENTIFICA,EXTRAORDINARY ALLOCATION FOR THE STRENGTHENING AND DEVELOPMENT OF SCIENTIFIC ACTIVITIES,10500000000.0,lira,ITL,direct_rd,include,0.9,1986 19860228_049_SO_014.pdf,589,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,section_total,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,TOTALE DELLA RUBRICA 6,TOTAL OF SECTION 6,340941057000.0,lira,ITL,science_agency,include,1.0,1986 19860228_049_SO_014.pdf,589,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,section_total,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,Totale del Ministero dell'università e della ricerca,Total of the Ministry of University and Research,33097000000.0,lira,ITL,science_agency,include,1.0,1986 19860228_049_SO_014.pdf,638,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,"SPESE PER ATTIVITA’ DI CARATTERE NAZIONALE CONCERNENTI INDAGINI, STUDI E RICERCHE.","Expenses for national activities concerning investigations, studies, and research.",3937385000.0,lira,ITL,direct_rd,include,0.9,1986 19860228_049_SO_014.pdf,666,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,"SPESE PER L'ATTUAZIONE DI UN PROGRAMMA DI RICERCA, SPERIMENTAZIONE E DIVULGAZIONE NEL SETTORE BIETICOLO-SACCARIFERO","Expenses for the implementation of a research, experimentation, and dissemination program in the sugar beet sector.",500000000.0,lira,ITL,direct_rd,include,0.9,1986 19860228_049_SO_014.pdf,666,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,SPESE PER STUDI ED INIZIATIVE A CARATTERE DIVULGATIVO INERENTI A PROBLEMI AGRICOLI DI INTERESSE NAZIONALE E PER IL SERVIZIO DELLA METEOROLOGIA ED ECOLOGIA AGRARIA,Expenses for studies and initiatives of a promotional nature concerning agricultural problems of national interest and for the service of meteorology and agricultural ecology.,30000000.0,lira,ITL,direct_rd,include,0.8,1986 19860228_049_SO_014.pdf,668,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,"SPESE PER LA RACCOLTA, LA ELABORAZIONE E LA DIVULGAZIONE ADEGUATA È SISTEMATICA DI DATI E DI NOTIZIE UTILI AD INDIRIZZARE LA SCELTA DEGLI INVESTIMENTI PRODUTTIVI E DEGLI INTERVENTI PUBBLICI IN AGRICOLTURA E AD ORIENTARE L'OFFERTA DEI PRODOTTI SUI MERCATI NAZIONALI ED ESTERI","Expenses for the collection, processing, and adequate and systematic dissemination of data and information useful for directing the choice of productive investments and public interventions in agriculture and for orienting the supply of products in national and foreign markets.",4300000000.0,lira,ITL,direct_rd,include,0.9,1986 19860228_049_SO_014.pdf,668,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,line_item,7,Economia Montana e Forestale,Mountain and Forestry Economy,,Spese per la ricerca e la sperimentazione scientifica di interesse nazionale nel settore ittico e degli inquinamenti,Expenses for scientific research and experimentation of national interest in the fishing sector and pollution,50000000.0,lira,ITL,direct_rd,include,1.0,1986 19860228_049_SO_014.pdf,670,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,line_item,8,Alimentazione,Food,,"Spese per studi, indagini, ricerche ed iniziative varie interessanti il settore alimentare","Expenses for studies, investigations, research, and various initiatives concerning the food sector",200000000.0,lira,ITL,direct_rd,include,1.0,1986 19860228_049_SO_014.pdf,672,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,line_item,2,Agricoltura,Agriculture,,Contributi agli istituti di ricerca e di sperimentazione amobiliari e delle attrezzature tecnico-scientifiche,Contributions to research and experimentation institutes and technical-scientific equipment,15500000000.0,lira,ITL,direct_rd,include,1.0,1986 19860228_049_SO_014.pdf,673,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,section_total,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Totale del Titolo I,Total of Title I,418089955000.0,lira,ITL,science_agency,include,1.0,1986 19860228_049_SO_014.pdf,673,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,section_total,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Totale del Titolo I,Total of Title I,7114820000.0,lira,ITL,science_agency,include,1.0,1986 19860228_049_SO_014.pdf,694,gpt-4o-mini,extract,Total for the Ministry of University and Scientific and Technological Research,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,"SPESE PER STUDI, RICERCHE, INDAGINI, RILEVAZIONI E PUBBLICAZIONI CONCERNENTI I SETTORI DI COMPETENZA DEL UINISTERO ANCHE CON RIFERIMENTO AI CONNESSI PROBLEMI ECOLOGICI","Expenses for studies, research, investigations, surveys, and publications concerning the sectors of competence of the Ministry, also with reference to related ecological issues",60000000.0,lira,ITL,direct_rd,include,1.0,1986 19860228_049_SO_014.pdf,702,gpt-4o-mini,extract,Research-related expenses under the Ministry,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,"SPESE PER IL FUNZIONAMENTO DI COMMISSIONI DI STUDIO COMPRESI I GETTONI DI PRESENZA, I COMPENSI AI COMPONENTI E LE INDENNITÀ DI MISSIONE ED IL RIMBORSO SPESE DI TRASPORTO AI MEMBRI ESTRANEI AL MINISTERO","Expenses for the functioning of study commissions including attendance fees, compensation to members, and mission allowances and reimbursement of transport expenses to members external to the Ministry",900000000000.0,lira,ITL,direct_rd,include,1.0,1986 19860228_049_SO_014.pdf,702,gpt-4o-mini,extract,Expenses related to study commissions,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,"SPESE PER IL MANTENIMENTO ED IL FUNZIONAMENTO DELL'UFFICIO STUDI E RICERCHE- ACQUISTO ED ABBONAMENTO A PUBBLICAZIONI SCIENTIFICHE E PERIODICHE- ABBONAMENTI A GIORNALI E RIVISTE ESTERE E NAZIONALI- SPESE PER LE STAMPE DI STUDI, DI MONOGRAFIE E DEL NOTIZIARIO","Expenses for the maintenance and operation of the Office of Studies and Research - purchase and subscription to scientific and periodical publications - subscriptions to foreign and national newspapers and magazines - expenses for the printing of studies, monographs, and newsletters",15000000.0,lira,ITL,direct_rd,include,1.0,1986 19860228_049_SO_014.pdf,702,gpt-4o-mini,extract,Expenses related to research publications,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
Italy,1986,line_item,4548,Ministero dell'Industria,Ministry of Industry,,SPESE PER LE STATISTICHE MINERARIE,EXPENSES FOR MINING STATISTICS,18000000.0,lira,ITL,direct_rd,include,1.0,1986 19860228_049_SO_014.pdf,708,gpt-4o-mini,extract,Expenses for mining statistics,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,"Outlier: year total 452,708,268,493,165 outside [-53,498,105,659,668, 71,331,122,705,936]",ok
