reform_id,country_code,country_name,survey_year,implementation_year,announcement_year,announcement_year_source,announcement_year_confidence,legislation_year,legislation_year_source,legislation_year_confidence,implementation_year_end,implementation_year_source,implementation_year_confidence,theme,sub_theme,secondary_type,alternative_theme,rd_actor,rd_stage,growth_orientation,growth_orientation_rationale,growth_orientation_confidence,package_name,component_name,is_component,status,status_evidence,status_confidence,is_major_reform,importance_bucket,importance_rationale,importance_confidence,description,source_quote,source_page_start,source_page_end,event_id,n_mentions,mention_survey_years,mention_ids
GBR_2013_012,GBR,United Kingdom,2013,,2012.0,explicit,high,,,,,,,innovation,innovation_instruments,,,private,applied,growth_supporting,"Encouraging R&D through tax reforms can stimulate innovation and firm growth, leading to increased productivity and economic expansion.",high,Plan for Growth,R&D Tax Reform,False,recommended,The government plans to reform tax rules to encourage R&D.,high,False,2,"This reform is significant as it targets the fiscal framework affecting R&D investment, which is crucial for innovation and economic growth.",medium,"The UK government plans to reform some tax rules to encourage R&D, aiming to review fiscal rules that may hinder firm growth, such as preferential tax treatment for small firms and debt finance relative to equity.","Reform some tax rules to encourage R&D. Review fiscal rules which may hamper firm growth, such as preferential tax treatment for small firms and debt finance relative to equity.",12.0,12.0,EVT_GBR_nan_0152,1,2013,GBR_2013_012
GBR_2017_002,GBR,United Kingdom,2017,,,,,,,,,,,innovation,rd_funding,,,public,applied,growth_supporting,Increasing direct funding for R&D is expected to stimulate innovation and improve the adoption of new technologies by businesses.,high,R&D Funding Enhancement,,False,recommended,The government could complement existing tax relief schemes by further increasing direct funding of R&D.,medium,False,2,"This reform is significant as it aims to enhance the existing funding landscape for R&D, which is crucial for fostering innovation.",medium,"The government plans to complement existing tax relief schemes by further increasing direct funding of R&D, which would enhance both the invention and diffusion of new technologies.",The government could complement existing tax relief schemes by further increasing direct funding of R&D.,,,EVT_GBR_nan_0153,1,2017,GBR_2017_002
GBR_2017_003,GBR,United Kingdom,2017,,2017.0,explicit,high,,,,,,,innovation,human_capital,,,public,applied,growth_supporting,"Enhancing digital skills among low-skilled workers is expected to improve their employability and productivity, contributing positively to economic growth.",high,Digital Skills Initiative,,False,announced,The recently announced initiative by the UK authorities that entitles all individuals to free basic digital skills training.,high,False,2,"This initiative addresses a significant skills gap in the workforce, which is crucial for improving productivity and job quality among low-skilled individuals.",medium,"The UK authorities announced an initiative to provide free basic digital skills training to all individuals, aiming to improve the skills of low-skilled workers.",The recently announced initiative by the UK authorities that entitles all individuals to free basic digital skills training will help to address this issue.,,,EVT_GBR_nan_0154,1,2017,GBR_2017_003
GBR_2017_006,GBR,United Kingdom,2017,,2017.0,explicit,high,,,,,,,innovation,rd_funding,,,public,applied,growth_supporting,Increased R&D funding is expected to enhance innovation capacity and productivity across various sectors.,high,New Industrial Strategy,,False,announced,The government has announced its commitment to increase R&D resources as part of the industrial strategy.,high,True,3,This reform represents a fundamental shift in the government's approach to supporting innovation and economic growth through R&D investment.,high,"The UK government aims to increase resources devoted to research and development (R&D) as part of its new industrial strategy, which emphasizes the importance of R&D for economic growth.",The emerging new industrial strategy has a strong focus on R&D.,,,EVT_GBR_nan_0155,1,2017,GBR_2017_006
GBR_2017_007,GBR,United Kingdom,2017,,2016.0,explicit,high,,,,,,,innovation,human_capital,,,public_private,applied,growth_supporting,Enhancing adult skills is expected to improve productivity and innovation capacity in the workforce.,high,Apprenticeship and Skills Development Initiative,Apprenticeship Levy,False,announced,The government aims to foster the use and effectiveness of training by introducing the Apprenticeship Levy.,high,False,2,"The Apprenticeship Levy represents a significant step towards improving adult skills, which is crucial for enhancing productivity and addressing skill shortages in the economy.",medium,"The government aims to foster the use and effectiveness of training by introducing the Apprenticeship Levy, which is designed to improve adult skill development.",The government aims to foster the use and effectiveness of training by introducing the Apprenticeship Levy.,,,EVT_GBR_nan_0156,1,2017,GBR_2017_007
GBR_2017_008,GBR,United Kingdom,2017,,2016.0,explicit,high,,,,,,,innovation,research_infrastructure,,,public,adoption,growth_supporting,"Investing in housing infrastructure is expected to stimulate economic activity and improve living conditions, thereby enhancing productivity.",high,National Productivity Investment Fund,Housing Infrastructure Fund,True,announced,The National Productivity Investment Fund pledges GBP 2.3 billion on housing infrastructure.,high,False,2,"The fund represents a significant investment in housing infrastructure, which is critical for addressing housing shortages and supporting economic growth.",medium,"The National Productivity Investment Fund was announced to pledge GBP 2.3 billion on housing infrastructure to build 100,000 new homes in areas of high demand.","The National Productivity Investment Fund pledges GBP 2.3 billion on housing infrastructure to build 100,000 new homes in areas of high demand.",,,EVT_GBR_nan_0157,1,2017,GBR_2017_008
GBR_2017_009,GBR,United Kingdom,2017,,2017.0,explicit,high,,,,,,,innovation,rd_funding,,,public_private,applied,growth_supporting,"Enhancing R&D support is expected to boost innovation, productivity, and economic growth in lagging regions.",high,Regional Innovation Support Initiative,,False,announced,The government has committed to increasing support for R&D and collaboration.,high,False,2,This reform represents a significant enhancement of existing support mechanisms aimed at fostering innovation in underperforming regions.,medium,"The UK government is increasing direct and indirect support for private and public R&D, as well as promoting collaboration between businesses and universities to enhance applied innovations and their diffusion.","Continue to increase direct and indirect support for private and public R&D, and for the collaboration between businesses and universities to promote applied innovations and their diffusion.",,,EVT_GBR_nan_0158,1,2017,GBR_2017_009
GBR_2017_010,GBR,United Kingdom,2017,,2017.0,explicit,high,,,,,,,innovation,startup_ecosystem,,,public,adoption,growth_supporting,"Decentralisation is expected to enhance local governance and economic development, leading to improved business environments and innovation.",high,City-Region Devolution Initiative,,False,announced,The government has committed to concluding deals with all city-regions.,high,False,2,"This reform is significant as it aims to empower local authorities, potentially leading to better tailored economic policies and innovation support.",medium,"The UK government is promoting continued decentralisation by concluding deals with all city-regions, allowing local authorities to retain more revenues from locally levied property taxes.",Continue decentralisation by concluding deals with all city-regions and allow local authorities to retain more revenues from locally levied property taxes.,,,EVT_GBR_nan_0159,1,2017,GBR_2017_010
GBR_2017_012,GBR,United Kingdom,2017,,2017.0,explicit,high,,,,,,,innovation,rd_funding,,,public,applied,growth_supporting,"Increased R&D spending is expected to raise innovation levels, leading to higher productivity and economic growth.",high,2017 Productivity and Innovation Initiative,,False,announced,The government has outlined plans to boost R&D spending as part of its economic strategy.,high,True,3,"This reform represents a significant commitment to enhancing the UK's innovation capacity, which is crucial for long-term economic growth.",high,"The UK government plans to increase spending on research and development to enhance innovation and productivity, particularly in lagging regions and cities.",The authorities should...spending on research and development to raise innovation.,,,EVT_GBR_nan_0160,1,2017,GBR_2017_012
GBR_2020_020,GBR,United Kingdom,2020,,2017.0,explicit,high,,,,,,,innovation,innovation_instruments,,,public,applied,growth_supporting,"Enhancing public sector innovation can lead to improved service delivery and efficiency, ultimately benefiting economic productivity.",high,Government Digital Transformation Strategy,UK Policy Lab,True,implemented,The UK Policy Lab has been established and is operational.,high,False,2,"The establishment of the UK Policy Lab represents a significant step towards integrating innovative practices in public policy, which can enhance the effectiveness of government operations.",medium,"The UK is fostering innovation in the public sector through the establishment of the UK Policy Lab, which utilizes design, data, and digital tools to drive policy innovation and improve public services.","An example of such an approach is the formation of the UK Policy Lab, which uses design, data and digital tools and acts as a testing ground for policy innovation across government.",,,EVT_GBR_2020_0085,1,2020,GBR_2020_020
GBR_2020_021,GBR,United Kingdom,2020,,,,,,,,,,,innovation,startup_ecosystem,,,public_private,applied,growth_supporting,"By funding innovative solutions, the initiative encourages the growth of startups and enhances the public sector's capacity to solve pressing issues.",high,GovTech Catalyst,,False,implemented,Steps in this direction have been taken with the GovTech Catalyst.,high,False,2,"The GovTech Catalyst represents a significant effort to leverage private sector innovation for public sector challenges, enhancing the overall innovation ecosystem.",medium,"The GovTech Catalyst initiative funds suppliers to develop innovative digital technologies that address public sector challenges, promoting collaboration between public and private sectors.","Steps in this direction have been taken with the GovTech Catalyst, which funds suppliers to solve public sector problems using innovative digital technologies.",118.0,118.0,EVT_GBR_2020_0086,1,2020,GBR_2020_021
GBR_2020_005,GBR,United Kingdom,2020,,2017.0,explicit,high,,,,,,,innovation,research_infrastructure,,,public,adoption,growth_supporting,Improving transport infrastructure is expected to facilitate economic activity and enhance productivity in urban areas.,high,UK Industrial Strategy,Transforming Cities Fund,True,announced,The fund was announced as part of the Industrial Strategy.,high,False,2,"This fund represents a significant investment in urban infrastructure, which is essential for supporting local economies and enhancing productivity.",medium,"The UK Government has launched the Transforming Cities Fund, providing GBP 1.7 billion for intra-city transport to enhance connectivity and support local economies.",Create a Transforming Cities Fund providing GBP 1.7 billion for intra-city transport.,33.0,33.0,EVT_GBR_nan_0161,1,2020,GBR_2020_005
GBR_2020_006,GBR,United Kingdom,2020,,2020.0,explicit,high,,,,,,,innovation,human_capital,,,public_private,applied,growth_supporting,"By facilitating retraining, the scheme helps workers transition to new roles, thereby enhancing overall productivity and economic resilience.",high,National Retraining Scheme,,False,announced,The Government has started to roll out the National Retraining Scheme.,high,False,2,"This initiative is a significant step towards addressing the challenges posed by automation, supporting workforce adaptability and reducing unemployment.",medium,"The Government has started to roll out the National Retraining Scheme, which aims to provide financial support to firms and help employees displaced by automation or AI to seek new employment.","The Government has started to roll out the National Retraining Scheme, which seeks to provide financial support to firms and help their employees, who have lost their jobs because of automation or Artificial Intelligence, to seek employment elsewhere.",13.0,13.0,EVT_GBR_nan_0162,1,2020,GBR_2020_006
GBR_2020_009,GBR,United Kingdom,2020,,2020.0,explicit,high,,,,,,,innovation,research_infrastructure,,,public,adoption,growth_supporting,"Investing in digital infrastructure is expected to yield significant productivity gains, which can enhance overall economic performance.",high,Public Investment Strategy,Digital Infrastructure Investment,False,announced,The government has indicated plans to allocate public investment towards digital infrastructure.,high,False,2,"This reform represents a significant shift in public investment priorities, focusing on digital infrastructure to address productivity issues in the service sector.",medium,"The UK government plans to prioritize digital infrastructure in public investment to enhance productivity in the service sectors, which have been underperforming.",Prioritising digital infrastructure in the allocation of the planned increase in public investment is expected to bring large productivity dividends.,75.0,75.0,EVT_GBR_nan_0163,1,2020,GBR_2020_009
GBR_2020_010,GBR,United Kingdom,2020,,2020.0,explicit,high,,,,,,,innovation,startup_ecosystem,,,public_private,adoption,growth_supporting,"By focusing resources on young innovative firms, the policy aims to stimulate entrepreneurship and innovation, which can enhance productivity and economic recovery.",high,COVID-19 Recovery Strategy,Support for Young Innovative Firms,True,announced,The review of support for small firms has been mentioned as part of the response to the COVID-19 crisis.,high,False,2,"This reform represents a significant shift in resource allocation towards supporting young innovative firms, which is crucial for fostering innovation and economic recovery post-COVID-19.",medium,"The United Kingdom is reviewing its system of support for small firms in light of the COVID-19 crisis, aiming to re-prioritise resources towards young innovative firms.",Reviewing the system of support to small firms in the light of the COVID-19 crisis will help to re-prioritise resource towards young innovative firms.,75.0,75.0,EVT_GBR_nan_0164,1,2020,GBR_2020_010
GBR_2020_011,GBR,United Kingdom,2020,,2020.0,explicit,high,,,,,,,innovation,human_capital,,,public,applied,growth_supporting,"Enhancing the digital skills of low-qualified workers can improve their employability and productivity, contributing to overall economic growth.",high,Digital Skills Development Initiative,Training for Low-Qualified Workers,True,announced,Further increasing public spending on training to develop the digital skills of low-qualified workers has been highlighted as a policy response to the COVID-19 crisis.,high,False,2,"This initiative is a significant investment in human capital aimed at addressing skill gaps exacerbated by the pandemic, which is essential for future economic resilience.",medium,"The UK government plans to increase public spending on training to develop the digital skills of low-qualified workers, which have been particularly affected by the COVID-19 crisis.","Further increasing public spending on training to develop the digital skills of low-qualified workers... will be a double-dividend policy, boosting productivity and lowering inequality.",75.0,75.0,EVT_GBR_nan_0165,1,2020,GBR_2020_011
GBR_2020_016,GBR,United Kingdom,2020,,2019.0,explicit,high,,,,,,,innovation,innovation_instruments,,,public,unknown,growth_supporting,"The DMU aims to foster competition in digital markets, which can lead to increased innovation and better outcomes for consumers.",high,Digital Markets Strategy,Establishment of Digital Markets Unit,False,announced,The Government has announced the establishment of a Digital Markets Unit.,high,False,2,"The establishment of the DMU represents a significant step towards adapting regulatory frameworks to the digital economy, which is crucial for maintaining competitive markets.",medium,"The UK Government proposed the establishment of a Digital Markets Unit (DMU) to enhance competition and consumer choice in digital markets, addressing the unique challenges posed by digital platforms.","The panel calls for the establishment of a DMU, which would be an independent body and would be given the remit of using tools and frameworks that will support greater competition and consumer choice in digital markets.",107.0,107.0,EVT_GBR_nan_0166,1,2020,GBR_2020_016
GBR_2020_017,GBR,United Kingdom,2020,,2019.0,explicit,high,,,,,,,innovation,innovation_instruments,,,public,unknown,growth_supporting,"These initiatives aim to streamline regulations for innovative businesses, potentially enhancing their ability to bring new products to market and fostering economic growth.",high,Regulatory Framework Adaptation Strategy,Regulatory Horizon Council and Navigator,True,announced,A long-term strategy on adapting the regulatory framework to technological innovation was published.,high,False,2,"The proposed council and navigator represent a significant effort to modernize the regulatory landscape, which is essential for supporting innovation in a rapidly changing technological environment.",medium,"The UK Government proposed a Regulatory Horizon Council to advise on necessary regulatory changes to keep pace with technological innovation, alongside a digital Regulation Navigator to assist businesses.","In June 2019, a long-term strategy on adapting the regulatory framework to technological innovation was published.",107.0,107.0,EVT_GBR_nan_0167,1,2020,GBR_2020_017
GBR_2022_008,GBR,United Kingdom,2022,,2022.0,explicit,high,,,,,,,innovation,sectoral_rd,,,public_private,applied,growth_supporting,"Expanding the ETS coverage can lead to more comprehensive emissions reductions, fostering innovation in low-carbon technologies across various sectors.",high,UK Emissions Trading Scheme Expansion,,False,announced,The government is calling for evidence on expanding the scope of the ETS.,high,False,2,"This reform represents a significant adjustment to existing climate policy, aiming to enhance the effectiveness of emissions pricing and support the transition to a low-carbon economy.",medium,"The United Kingdom is considering expanding the scope of the UK Emissions Trading Scheme (ETS) to include additional sectors such as domestic shipping and energy-from-waste, which would enhance policy efficiency and reduce emissions volatility.","The United Kingdom is considering expanding the scope of the UK ETS in existing sectors, such as: calling for evidence on the inclusion of upstream oil and gas venting sectors, and to sectors currently not subject to an explicit carbon price.",84.0,84.0,EVT_GBR_nan_0168,1,2022,GBR_2022_008
GBR_2022_012,GBR,United Kingdom,2022,,2021.0,explicit,high,,,,,,,innovation,sectoral_rd,human_capital,,public_private,applied,growth_supporting,"Encouraging innovative practices in agriculture can lead to more sustainable production methods, enhancing productivity and reducing emissions.",high,Agricultural Innovation and Support Initiative,Support for Low Carbon Farming Techniques,True,announced,The government is reviewing agricultural support to tilt payments towards rewarding climate and ecosystem services.,high,False,2,"This reform represents a significant shift in agricultural policy towards sustainability and innovation, with potential long-term benefits for the sector.",medium,"The UK government is reviewing agricultural support to increasingly reward climate and ecosystem services, alongside direct investment in research and development to encourage innovative low carbon farming techniques.",The government is reviewing agricultural support to increasingly tilt payments towards rewarding climate and ecosystem services and encouraging low-emitting production methods.,108.0,108.0,EVT_GBR_nan_0169,1,2022,GBR_2022_012
GBR_2022_013,GBR,United Kingdom,2022,,2022.0,explicit,high,,,,,,,innovation,sectoral_rd,,,public_private,applied,growth_supporting,"This reform aims to enhance productivity and sustainability in agriculture, potentially leading to increased efficiency and reduced emissions.",high,Agricultural Emissions Reform,Hybrid Emissions System Exploration,True,announced,The government is consulting on measuring and reporting agricultural emissions as part of this reform.,high,False,2,"This reform represents a significant shift in how agricultural emissions are managed, integrating market mechanisms with R&D support.",medium,"The UK government is exploring a hybrid system for agricultural emissions that combines quantity-based measures with a carbon price, while also subsidizing improved practices and green R&D through competitive auction designs.","A hybrid system, in which quantity-based measures are subject to a carbon price, while improved practices, the provision of nature-based services and green R&D are subsidised, preferably in competitive auction designs, would likely increase policy efficiency and should be explored.",109.0,109.0,EVT_GBR_nan_0170,1,2022,GBR_2022_013
GBR_2022_014,GBR,United Kingdom,2022,,2021.0,explicit,high,,,,,,,innovation,sectoral_rd,,,public,applied,growth_supporting,"Investing in natural capital enhances ecosystem services and contributes to climate goals, which can lead to long-term economic benefits.",high,Nature for Climate Fund,Tree Planting and Peatland Restoration,False,announced,The government is committing GBP 750 million funding from the Nature for Climate Fund.,high,False,2,"This funding represents a significant investment in environmental sustainability and climate resilience, with potential long-term economic impacts.",medium,"The UK government is committing GBP 750 million from the Nature for Climate Fund to support tree planting and peatland restoration efforts, which are essential for carbon sequestration.","The England Trees Action Plan committed to more than doubling tree planting to 30 000 hectares per year, while the England Peat Action Plan sets out to restore 35 000 hectares of peatland by 2025.",110.0,110.0,EVT_GBR_nan_0171,1,2022,GBR_2022_014
GBR_2024_002,GBR,United Kingdom,2024,,2024.0,explicit,high,,,,,,,innovation,innovation_instruments,,,private,adoption,growth_supporting,"By improving investment conditions, the reform is expected to raise productivity and efficiency in the labor market, leading to economic growth.",high,2024 Business Investment Strategy,,False,announced,The government has outlined several steps to support business investment.,high,True,3,"This reform represents a significant shift in policy aimed at addressing long-standing issues of low investment and productivity, which are critical for the UK's economic future.",high,"The UK government aims to enhance business investment to improve productivity by fostering a conducive environment through changes in planning regulation, tax policies, and access to finance for smaller businesses.","Given fiscal constraints, it is crucial to foster a conducive environment for business investment.",,,EVT_GBR_nan_0172,1,2024,GBR_2024_002
GBR_2024_008,GBR,United Kingdom,2024,,2023.0,explicit,high,,,,,,,innovation,startup_ecosystem,,,public_private,commercialization,growth_supporting,"This proposal aims to improve access to finance for innovative firms, thereby fostering entrepreneurship and economic growth.",high,2024 British Business Bank Expansion,Bond Issuance Proposal,True,announced,The government could consider allowing the Bank to borrow capital through the issuance of government guaranteed bonds.,high,False,2,"This proposal represents a significant potential change in how the British Business Bank could operate, enhancing its capacity to support innovative firms.",medium,"The UK government is considering allowing the British Business Bank to borrow capital through the issuance of government guaranteed bonds to scale up its operations, which would enhance access to finance for innovative firms.",The government could consider allowing the Bank to borrow capital through the issuance of government guaranteed bonds.,63.0,63.0,EVT_GBR_nan_0173,1,2024,GBR_2024_008
GBR_2024_010,GBR,United Kingdom,2024,,2023.0,explicit,high,,,,,,,innovation,sectoral_rd,,,public,adoption,growth_supporting,"Improving energy efficiency standards can lead to lower energy consumption and emissions, supporting the transition to a low-carbon economy.",high,2024 Energy Efficiency Initiative,Tightening Rental Housing Standards,False,announced,The government plans to phase in higher minimum performance standards for rental housing.,high,True,3,"This reform represents a significant policy shift aimed at improving energy efficiency across a substantial portion of the housing market, which is critical for meeting climate targets.",high,"The UK government plans to tighten energy efficiency standards for rental housing to a minimum Energy Performance Certificate (EPC) rating of C by 2028, which was previously scrapped. This aims to improve the overall energy efficiency of the housing stock and reduce emissions.",The government should reconsider and recommit to the minimum standard to band C with a concrete timeline to support the uprating of the overall housing stock.,78.0,78.0,EVT_GBR_nan_0174,1,2024,GBR_2024_010
