country,year,canonical_name,category,amount_local,unit,currency,item_type,line_description_en,source_file,series_notes
Australia,1999,Australian Institute of Marine Science (AIMS),science_agency,16506000.0,dollar,AUD,verified_override,Australian Institute of Marine Science,1999 No1 C1998A00070.docx,"accepted from llm budget review queue after original-source check; Industry portfolio summary table lists Australian Institute of Marine Science total at 16,506,000 for the current year."
Australia,2004,Australian Institute of Marine Science (AIMS),science_agency,22000.0,dollar,AUD,line_item,Australian Institute of Marine Science,2004 No3 C2004A01272.docx,
Australia,2006,Australian Institute of Marine Science (AIMS),science_agency,23125000.0,dollar,AUD,line_item,Australian Institute of Marine Science,2006 No1 C2012C00814.docx,
Australia,2007,Australian Institute of Marine Science (AIMS),science_agency,23631000.0,dollar,AUD,line_item,Australian Institute of Marine Science,2007 No1 C2012C00879.docx,
Australia,2008,Australian Institute of Marine Science (AIMS),science_agency,26645000.0,dollar,AUD,section_total,Total:	Australian Institute of Marine Science,2008 No1 C2012C00882.docx,
Australia,2009,Australian Institute of Marine Science (AIMS),science_agency,27701000.0,dollar,AUD,section_total,Total:	Australian Institute of Marine Science,2009 No1 C2013C00309.DOCX,
Australia,2010,Australian Institute of Marine Science (AIMS),science_agency,27949000.0,dollar,AUD,section_total,Total:	Australian Institute of Marine Science,2010 No1 C2012C00874.docx,
Australia,2011,Australian Institute of Marine Science (AIMS),science_agency,30883000.0,dollar,AUD,line_item,Australian Institute of Marine Science,2011 No1 C2012C00506.docx,
Australia,2012,Australian Institute of Marine Science (AIMS),science_agency,31245000.0,dollar,AUD,section_total,Total: Australian Institute of Marine Science,2012 No1 C2013C00531.DOCX,
Australia,2013,Australian Institute of Marine Science (AIMS),science_agency,31562000.0,dollar,AUD,section_total,Total: Australian Institute of Marine Science,2013 No1 C2014C00172.DOCX,
Australia,2014,Australian Institute of Marine Science (AIMS),science_agency,33280000.0,dollar,AUD,section_total,Total: Australian Institute of Marine Science,2014 No1 C2014C00349.DOCX,
Australia,2015,Australian Institute of Marine Science (AIMS),science_agency,38796000.0,dollar,AUD,section_total,Total: Australian Institute of Marine Science,2015 No1 C2014A00063.docx,
Australia,2016,Australian Institute of Marine Science (AIMS),science_agency,40483000.0,dollar,AUD,section_total,Total: Australian Institute of Marine Science,2016 No1 C2015A00076.docx,
Australia,2017,Australian Institute of Marine Science (AIMS),science_agency,40483000.0,dollar,AUD,section_total,Total: Australian Institute of Marine Science,2017 No1 C2016A00069.docx,
Australia,2018,Australian Institute of Marine Science (AIMS),science_agency,41916000.0,dollar,AUD,section_total,Total: Australian Institute of Marine Science,2018 No1 C2017A00060.docx,
Australia,2020,Australian Institute of Marine Science (AIMS),science_agency,26106000.0,dollar,AUD,section_total,Total: Australian Institute of Marine Science,2020 No1 C2019A00100.docx,
Australia,2021,Australian Institute of Marine Science (AIMS),science_agency,18840000.0,dollar,AUD,section_total,Total: Australian Institute of Marine Science,2021 No1 C2020A00109.docx,
Australia,2022,Australian Institute of Marine Science (AIMS),science_agency,45548000.0,dollar,AUD,section_total,Total: Australian Institute of Marine Science,2022 No1 C2021A00067.docx,
Australia,2023,Australian Institute of Marine Science (AIMS),science_agency,16733000.0,dollar,AUD,verified_override,Australian Institute of Marine Science,2023 No1 C2022A00067.docx,"accepted from llm budget review queue after original-source check; 2023 environment portfolio table shows Australian Institute of Marine Science current-year total 16,733; larger adjacent values are prior-year comparators."
Australia,2024,Australian Institute of Marine Science (AIMS),science_agency,99852000.0,dollar,AUD,verified_override,Australian Institute of Marine Science,2024 No1 C2023A00031.docx,"accepted from llm budget review queue after original-source check; 2024 environment portfolio table shows Australian Institute of Marine Science current-year total 99,852; 62,926 is the prior-year comparator and ARENA sits on the next row."
Australia,2025,Australian Institute of Marine Science (AIMS),science_agency,81869000.0,dollar,AUD,verified_override,Australian Institute of Marine Science,2025 No1 C2024A00047.docx,"accepted from llm budget review queue after original-source check; 2025 environment portfolio table shows Australian Institute of Marine Science current-year total 81,869; 99,852 is the prior-year comparator and ARENA sits on the next row."
Australia,2026,Australian Institute of Marine Science (AIMS),science_agency,51803000.0,dollar,AUD,verified_override,Australian Institute of Marine Science,2026 No1 C2025A00047.docx,"accepted from llm budget review queue after original-source check; 2026 environment portfolio table shows Australian Institute of Marine Science current-year total 51,803; 81,869 is the prior-year comparator and ARENA sits on the next row."
Australia,1992,Australian National University Expenditure,higher_education,3600000.0,dollar,AUD,line_item,3.— The Australian National University — For expenditure under the Australian National University Act 1946,1992 No2 C2004A04240.docx,The university is a key institution for R&D in Australia.
Australia,1993,Australian National University Expenditure,higher_education,4840000.0,dollar,AUD,line_item,3.— The Australian National University — For expenditure under the Australian National University Act 1946,1993 No2 C2004A04433.docx,The university is a key institution for R&D in Australia.
Australia,1994,Australian National University Expenditure,higher_education,532706.0,dollar,AUD,line_item,3.— The Australian National University — For expenditure under the Australian National University Act 1946.,1994 No2 C2004A04628.docx,The university is a key institution for R&D in Australia.
Australia,1991,Australian National University Operating Expenses,higher_education,172741525.0,dollar,AUD,line_item,1.—For expenditure under the Australian National University Act 1946 — Operating expenses,1991 No1 C2004A04029.docx,The Australian National University is a key institution for R&D.
Australia,1992,Australian National University Operating Expenses,higher_education,189575000.0,dollar,AUD,line_item,1.— For expenditure under the Australian National University Act 1946 — Operating expenses,1992 No1 C2004A04239.docx,The Australian National University is a key institution for R&D.
Australia,1993,Australian National University Operating Expenses,higher_education,193277090.0,dollar,AUD,line_item,1.— For expenditure under the Australian National University Act 1946 — Operating expenses,1993 No1 C2004A04432.docx,The Australian National University is a key institution for R&D.
Australia,1990,Australian National University Recurrent Expenditure,higher_education,155520318.0,dollar,AUD,line_item,1.—For expenditure under the Australian National University Act 1946—Recurrent expenditure,1990 No1 C2004A03903.docx,This funding supports recurrent expenses for a major research university.
Australia,2022,Australian Radiation Protection and Nuclear Safety Agency,science_agency,15892000.0,dollar,AUD,line_item,Australian Radiation Protection and Nuclear Safety Agency,2022 No1 C2021A00067.docx,"ARPANSA is primarily focused on radiation protection and nuclear safety, which involves significant R&D activities."
Australia,2017,Australian Renewable Energy Agency,innovation_instruments,1221000.0,dollar,AUD,section_total,Total: Australian Renewable Energy Agency,2017 No1 C2016A00069.docx,Dedicated renewable-energy innovation agency. Prefer annual No1 totals over supplementary appropriations.
Australia,2018,Australian Renewable Energy Agency,innovation_instruments,2073000.0,dollar,AUD,section_total,Total: Australian Renewable Energy Agency,2018 No1 C2017A00060.docx,Dedicated renewable-energy innovation agency. Prefer annual No1 totals over supplementary appropriations.
Australia,2019,Australian Renewable Energy Agency,innovation_instruments,2463000.0,dollar,AUD,verified_override,"Verified 2019 ARENA entity total from the original No1 appropriation table: 2,463 ($'000) normalized to full AUD units",2019 No1 C2018A00050.docx,gap: no matching rows in this year; locked manual curation
Australia,2020,Australian Renewable Energy Agency,innovation_instruments,1673000.0,dollar,AUD,section_total,Total: Australian Renewable Energy Agency,2020 No1 C2019A00100.docx,Dedicated renewable-energy innovation agency. Prefer annual No1 totals over supplementary appropriations.
Australia,2021,Australian Renewable Energy Agency,innovation_instruments,17625000.0,dollar,AUD,section_total,Total: Australian Renewable Energy Agency,2021 No1 C2020A00109.docx,Dedicated renewable-energy innovation agency. Prefer annual No1 totals over supplementary appropriations.
Australia,2022,Australian Renewable Energy Agency,innovation_instruments,54338000.0,dollar,AUD,section_total,Total: Australian Renewable Energy Agency,2022 No1 C2021A00067.docx,Dedicated renewable-energy innovation agency. Prefer annual No1 totals over supplementary appropriations.
Australia,2023,Australian Renewable Energy Agency,innovation_instruments,23345000.0,dollar,AUD,section_total,Total: Australian Renewable Energy Agency,2023 No1 C2022A00067.docx,Dedicated renewable-energy innovation agency. Prefer annual No1 totals over supplementary appropriations.
Australia,2024,Australian Renewable Energy Agency,innovation_instruments,319090000.0,dollar,AUD,section_total,Total: Australian Renewable Energy Agency,2024 No1 C2023A00031.docx,Dedicated renewable-energy innovation agency. Prefer annual No1 totals over supplementary appropriations.
Australia,2025,Australian Renewable Energy Agency,innovation_instruments,465264000.0,dollar,AUD,section_total,Total: Australian Renewable Energy Agency,2025 No1 C2024A00047.docx,Dedicated renewable-energy innovation agency. Prefer annual No1 totals over supplementary appropriations.
Australia,2026,Australian Renewable Energy Agency,innovation_instruments,36231000.0,dollar,AUD,section_total,Total: Australian Renewable Energy Agency,2026 No1 C2025A00047.docx,Dedicated renewable-energy innovation agency. Prefer annual No1 totals over supplementary appropriations.
Australia,1988,Australian Research Council (ARC),science_agency,39761446.0,dollar,AUD,line_item,Australian Research Council,1988 No1 C2004A03521.docx,Created 1988. Before 1988 equivalent grants appear as 'Research grants' under Dept of Science.
Australia,2002,Australian Research Council (ARC),science_agency,5342000.0,dollar,AUD,section_total,Total: Australian Research Council,2002 No3-2 C2004A00939VOL02.docx,Created 1988. Before 1988 equivalent grants appear as 'Research grants' under Dept of Science.
Australia,2003,Australian Research Council (ARC),science_agency,12544000.0,dollar,AUD,section_total,Total: Australian Research Council,2003 No1 C2008C00466.docx,Created 1988. Before 1988 equivalent grants appear as 'Research grants' under Dept of Science.
Australia,2004,Australian Research Council (ARC),science_agency,12153000.0,dollar,AUD,section_total,Total: Australian Research Council,2004 No1 C2008C00465.docx,Created 1988. Before 1988 equivalent grants appear as 'Research grants' under Dept of Science.
Australia,2005,Australian Research Council (ARC),science_agency,12910000.0,dollar,AUD,section_total,Total: Australian Research Council,2005 No1 C2009C00499.docx,Created 1988. Before 1988 equivalent grants appear as 'Research grants' under Dept of Science.
Australia,2006,Australian Research Council (ARC),science_agency,14996000.0,dollar,AUD,section_total,Total: Australian Research Council,2006 No1 C2012C00814.docx,Created 1988. Before 1988 equivalent grants appear as 'Research grants' under Dept of Science.
Australia,2007,Australian Research Council (ARC),science_agency,14922000.0,dollar,AUD,section_total,Total: Australian Research Council,2007 No1 C2012C00879.docx,Created 1988. Before 1988 equivalent grants appear as 'Research grants' under Dept of Science.
Australia,2008,Australian Research Council (ARC),science_agency,15251000.0,dollar,AUD,section_total,Total:	Australian Research Council,2008 No1 C2012C00882.docx,Created 1988. Before 1988 equivalent grants appear as 'Research grants' under Dept of Science.
